purchase_id,delivery_company,purchase_month,purchase_day,purchase_hour,purchase_weekday,delivery_month,delivery_day,delivery_hour,delivery_weekday,shipping_time_in_hours
26130,C360,1,8,2,Friday,1,9,23,Saturday,44
26131,C360,1,1,0,Friday,1,2,17,Saturday,41
26132,C516,1,3,17,Sunday,1,4,15,Monday,21
26133,C360,1,4,21,Monday,1,6,17,Wednesday,43
26134,C360,1,4,22,Monday,1,7,6,Thursday,56
26137,C620,1,4,15,Monday,1,5,15,Tuesday,24
26138,C620,1,1,23,Friday,1,3,8,Sunday,33
26139,C620,1,1,3,Friday,1,2,2,Saturday,23
26140,C360,1,7,15,Thursday,1,9,16,Saturday,48
26141,C620,1,6,1,Wednesday,1,7,0,Thursday,23
26142,C360,1,5,10,Tuesday,1,7,8,Thursday,46
26144,C620,1,4,12,Monday,1,6,20,Wednesday,55
26146,C620,1,6,22,Wednesday,1,8,10,Friday,35
26147,C620,1,7,4,Thursday,1,8,2,Friday,22
26148,C516,1,5,16,Tuesday,1,6,6,Wednesday,14
26149,C360,1,2,19,Saturday,1,4,17,Monday,46
26150,C620,1,2,3,Saturday,1,3,8,Sunday,28
26151,C360,1,3,11,Sunday,1,5,18,Tuesday,54
26152,C620,1,4,12,Monday,1,5,1,Tuesday,13
26153,C620,1,7,11,Thursday,1,8,19,Friday,32
26154,C620,1,1,0,Friday,1,1,15,Friday,15
26155,C360,1,5,19,Tuesday,1,8,1,Friday,54
26156,C360,1,1,22,Friday,1,3,15,Sunday,41
26157,C360,1,2,22,Saturday,1,5,11,Tuesday,61
26159,C620,1,7,5,Thursday,1,8,12,Friday,30
26160,C620,1,4,4,Monday,1,4,20,Monday,15
26161,C620,1,4,15,Monday,1,6,3,Wednesday,35
26162,C360,1,3,6,Sunday,1,4,20,Monday,38
26163,C620,1,4,22,Monday,1,6,14,Wednesday,39
26164,C516,1,3,6,Sunday,1,4,4,Monday,21
26165,C360,1,2,6,Saturday,1,4,2,Monday,43
26166,C620,1,2,22,Saturday,1,4,14,Monday,39
26168,C516,1,5,0,Tuesday,1,6,13,Wednesday,36
26169,C516,1,3,15,Sunday,1,5,4,Tuesday,37
26170,C360,1,6,4,Wednesday,1,8,19,Friday,62
26171,C620,1,3,15,Sunday,1,5,6,Tuesday,38
26172,C620,1,5,18,Tuesday,1,7,12,Thursday,42
26173,C360,1,6,16,Wednesday,1,8,11,Friday,43
26174,C620,1,7,4,Thursday,1,8,14,Friday,34
26175,C516,1,3,2,Sunday,1,4,18,Monday,39
26176,C620,1,7,21,Thursday,1,9,14,Saturday,40
26177,C516,1,7,21,Thursday,1,9,17,Saturday,43
26178,C360,1,2,2,Saturday,1,4,9,Monday,54
26179,C620,1,5,8,Tuesday,1,6,22,Wednesday,37
26180,C516,1,4,6,Monday,1,6,2,Wednesday,44
26181,C620,1,2,0,Saturday,1,3,17,Sunday,41
26182,C360,1,3,4,Sunday,1,5,14,Tuesday,58
26183,C620,1,4,9,Monday,1,5,19,Tuesday,33
26184,C516,1,1,5,Friday,1,2,7,Saturday,26
26185,C360,1,3,6,Sunday,1,5,2,Tuesday,44
26186,C620,1,2,18,Saturday,1,3,21,Sunday,27
26187,C620,1,7,16,Thursday,1,9,13,Saturday,45
26188,C620,1,3,12,Sunday,1,5,6,Tuesday,41
26189,C360,1,5,0,Tuesday,1,6,23,Wednesday,46
26190,C516,1,4,6,Monday,1,5,13,Tuesday,30
26191,C620,1,2,4,Saturday,1,3,18,Sunday,38
26192,C516,1,3,8,Sunday,1,4,11,Monday,27
26193,C360,1,4,9,Monday,1,5,20,Tuesday,35
26194,C516,1,2,15,Saturday,1,3,13,Sunday,22
26196,C360,1,1,0,Friday,1,2,8,Saturday,32
26197,C620,1,7,23,Thursday,1,9,5,Saturday,30
26198,C620,1,6,0,Wednesday,1,7,23,Thursday,47
26199,C360,1,1,13,Friday,1,3,1,Sunday,35
26200,C516,1,1,9,Friday,1,2,8,Saturday,22
26201,C620,1,5,15,Tuesday,1,7,4,Thursday,37
26202,C360,1,3,19,Sunday,1,5,18,Tuesday,46
26203,C360,1,6,0,Wednesday,1,7,20,Thursday,43
26204,C620,1,2,11,Saturday,1,3,16,Sunday,28
26205,C360,1,8,3,Friday,1,10,9,Sunday,54
26206,C360,1,6,8,Wednesday,1,7,22,Thursday,37
26207,C360,1,8,0,Friday,1,10,11,Sunday,58
26209,C620,1,3,0,Sunday,1,4,21,Monday,45
26210,C620,1,1,3,Friday,1,2,23,Saturday,44
26211,C620,1,5,21,Tuesday,1,7,2,Thursday,29
26212,C516,1,7,9,Thursday,1,8,17,Friday,31
26213,C516,1,4,16,Monday,1,6,15,Wednesday,46
26214,C620,1,4,10,Monday,1,6,8,Wednesday,46
26215,C516,1,6,23,Wednesday,1,8,15,Friday,40
26216,C620,1,4,19,Monday,1,6,20,Wednesday,48
26217,C516,1,1,13,Friday,1,3,2,Sunday,36
26218,C516,1,4,21,Monday,1,6,13,Wednesday,39
26219,C620,1,2,6,Saturday,1,4,1,Monday,43
26220,C620,1,4,7,Monday,1,5,15,Tuesday,31
26221,C620,1,2,19,Saturday,1,4,7,Monday,35
26222,C620,1,2,0,Saturday,1,3,21,Sunday,45
26223,C620,1,3,10,Sunday,1,4,22,Monday,36
26224,C360,1,7,8,Thursday,1,9,14,Saturday,53
26225,C360,1,1,1,Friday,1,2,16,Saturday,39
26226,C620,1,2,5,Saturday,1,3,21,Sunday,40
26227,C360,1,7,17,Thursday,1,9,14,Saturday,44
26228,C620,1,4,7,Monday,1,5,21,Tuesday,38
26229,C620,1,5,5,Tuesday,1,6,14,Wednesday,32
26230,C620,1,3,17,Sunday,1,5,0,Tuesday,30
26231,C620,1,7,7,Thursday,1,8,13,Friday,30
26232,C360,1,6,21,Wednesday,1,8,16,Friday,43
26233,C360,1,4,0,Monday,1,6,1,Wednesday,48
26234,C360,1,4,20,Monday,1,6,8,Wednesday,36
26235,C360,1,8,2,Friday,1,10,0,Sunday,46
26236,C516,1,1,16,Friday,1,4,12,Monday,68
26237,C360,1,4,11,Monday,1,7,13,Thursday,73
26238,C360,1,6,8,Wednesday,1,9,0,Saturday,64
26239,C360,1,7,9,Thursday,1,10,19,Sunday,81
26240,C620,1,7,18,Thursday,1,10,23,Sunday,77
26241,C620,1,4,23,Monday,1,8,1,Friday,73
26242,C620,1,7,11,Thursday,1,10,11,Sunday,71
26243,C516,1,2,3,Saturday,1,5,3,Tuesday,71
26244,C360,1,2,13,Saturday,1,6,2,Wednesday,85
26245,C620,1,4,12,Monday,1,7,19,Thursday,78
26246,C620,1,1,10,Friday,1,4,10,Monday,71
26247,C620,1,6,23,Wednesday,1,10,4,Sunday,77
26248,C516,1,5,13,Tuesday,1,8,0,Friday,58
26249,C360,1,2,9,Saturday,1,5,17,Tuesday,79
26250,C360,1,6,15,Wednesday,1,10,1,Sunday,81
26251,C516,1,5,8,Tuesday,1,7,20,Thursday,60
26253,C620,1,4,1,Monday,1,7,1,Thursday,72
26254,C516,1,2,15,Saturday,1,3,11,Sunday,20
26255,C620,1,7,23,Thursday,1,9,3,Saturday,28
26256,C360,1,4,15,Monday,1,6,20,Wednesday,52
26257,C360,1,8,10,Friday,1,10,13,Sunday,50
26258,C360,1,5,13,Tuesday,1,7,6,Thursday,41
26260,C360,1,7,22,Thursday,1,9,1,Saturday,26
26261,C516,1,8,9,Friday,1,9,1,Saturday,15
26263,C620,1,4,13,Monday,1,5,0,Tuesday,11
26264,C516,1,6,0,Wednesday,1,6,14,Wednesday,13
26265,C360,1,3,9,Sunday,1,4,17,Monday,32
26267,C360,1,7,14,Thursday,1,9,9,Saturday,43
26268,C360,1,1,14,Friday,1,3,7,Sunday,41
26269,C360,1,5,8,Tuesday,1,7,2,Thursday,42
26270,C516,1,6,1,Wednesday,1,6,16,Wednesday,15
26272,C516,1,7,0,Thursday,1,7,10,Thursday,9
26273,C620,1,5,9,Tuesday,1,5,19,Tuesday,9
26274,C360,1,3,6,Sunday,1,5,2,Tuesday,43
26275,C360,1,3,22,Sunday,1,5,7,Tuesday,32
26276,C360,1,2,12,Saturday,1,3,23,Sunday,34
26278,C620,1,3,19,Sunday,1,4,15,Monday,19
26279,C516,1,7,1,Thursday,1,8,16,Friday,39
26280,C360,1,1,1,Friday,1,2,19,Saturday,42
26281,C620,1,8,0,Friday,1,8,22,Friday,22
26282,C360,1,3,3,Sunday,1,6,12,Wednesday,80
26283,C360,1,2,16,Saturday,1,5,13,Tuesday,68
26284,C516,1,4,17,Monday,1,6,15,Wednesday,46
26285,C620,1,6,19,Wednesday,1,8,15,Friday,43
26286,C360,1,6,1,Wednesday,1,8,22,Friday,68
26287,C620,1,6,1,Wednesday,1,7,11,Thursday,34
26288,C360,1,1,1,Friday,1,3,17,Sunday,64
26289,C620,1,1,7,Friday,1,3,17,Sunday,57
26290,C516,1,7,8,Thursday,1,8,21,Friday,37
26291,C620,1,2,10,Saturday,1,4,17,Monday,55
26292,C360,1,6,16,Wednesday,1,9,11,Saturday,67
26293,C620,1,3,16,Sunday,1,5,14,Tuesday,46
26294,C620,1,6,2,Wednesday,1,8,10,Friday,55
26295,C620,1,7,4,Thursday,1,9,15,Saturday,58
26296,C620,1,6,1,Wednesday,1,8,9,Friday,56
26297,C620,1,8,8,Friday,1,10,9,Sunday,48
26298,C360,1,5,14,Tuesday,1,9,1,Saturday,82
26299,C360,1,4,4,Monday,1,6,20,Wednesday,64
26300,C360,1,3,13,Sunday,1,6,9,Wednesday,68
26301,C620,1,6,19,Wednesday,1,8,16,Friday,44
26302,C620,1,4,6,Monday,1,5,19,Tuesday,37
26303,C516,1,1,7,Friday,1,3,6,Sunday,46
26304,C360,1,2,22,Saturday,1,5,19,Tuesday,68
26305,C620,1,6,11,Wednesday,1,8,14,Friday,51
26306,C360,1,1,4,Friday,1,4,4,Monday,71
26308,C516,1,2,13,Saturday,1,4,12,Monday,46
26310,C620,1,4,23,Monday,1,7,10,Thursday,59
26311,C360,1,6,5,Wednesday,1,9,11,Saturday,77
26312,C620,1,3,7,Sunday,1,4,17,Monday,34
26313,C516,1,3,8,Sunday,1,4,21,Monday,37
26314,C360,1,6,12,Wednesday,1,8,21,Friday,56
26315,C620,1,4,21,Monday,1,7,14,Thursday,65
26316,C516,1,5,16,Tuesday,1,7,7,Thursday,39
26317,C620,1,6,10,Wednesday,1,8,19,Friday,56
26318,C360,1,3,11,Sunday,1,7,0,Thursday,85
26320,C516,1,6,10,Wednesday,1,7,13,Thursday,27
26321,C360,1,1,20,Friday,1,4,14,Monday,65
26323,C516,1,4,18,Monday,1,6,14,Wednesday,43
26324,C516,1,6,11,Wednesday,1,8,10,Friday,47
26325,C516,1,8,2,Friday,1,9,22,Saturday,44
26326,C620,1,8,10,Friday,1,10,14,Sunday,52
26327,C620,1,4,3,Monday,1,6,11,Wednesday,56
26328,C620,1,5,11,Tuesday,1,6,21,Wednesday,34
26331,C620,1,2,9,Saturday,1,3,11,Sunday,25
26332,C620,1,3,13,Sunday,1,4,5,Monday,16
26333,C516,1,2,8,Saturday,1,3,7,Sunday,22
26334,C516,1,5,19,Tuesday,1,7,0,Thursday,29
26335,C620,1,4,18,Monday,1,5,13,Tuesday,18
26336,C516,1,3,18,Sunday,1,5,3,Tuesday,32
26337,C516,1,2,0,Saturday,1,3,8,Sunday,32
26340,C516,1,3,22,Sunday,1,5,14,Tuesday,39
26341,C620,1,3,5,Sunday,1,4,15,Monday,33
26342,C620,1,5,4,Tuesday,1,6,9,Wednesday,28
26343,C360,1,4,5,Monday,1,5,19,Tuesday,37
26344,C516,1,1,21,Friday,1,2,22,Saturday,25
26345,C620,1,7,12,Thursday,1,8,21,Friday,33
26346,C516,1,5,19,Tuesday,1,6,10,Wednesday,15
26349,C620,1,5,8,Tuesday,1,5,17,Tuesday,9
26350,C516,1,3,21,Sunday,1,5,14,Tuesday,40
26351,C516,1,6,16,Wednesday,1,7,18,Thursday,25
26352,C620,1,1,2,Friday,1,1,16,Friday,14
26353,C516,1,3,18,Sunday,1,4,23,Monday,29
26355,C620,1,3,15,Sunday,1,6,9,Wednesday,65
26357,C620,1,1,11,Friday,1,2,8,Saturday,21
26359,C620,1,6,19,Wednesday,1,7,3,Thursday,7
26361,C516,1,3,3,Sunday,1,4,17,Monday,37
26362,C620,1,5,0,Tuesday,1,5,18,Tuesday,18
26363,C360,1,3,16,Sunday,1,5,3,Tuesday,34
26364,C516,1,7,5,Thursday,1,8,18,Friday,36
26365,C620,1,6,14,Wednesday,1,8,3,Friday,36
26366,C620,1,7,21,Thursday,1,8,13,Friday,15
26367,C516,1,3,7,Sunday,1,5,1,Tuesday,41
26368,C360,1,4,7,Monday,1,6,10,Wednesday,50
26369,C360,1,2,23,Saturday,1,4,18,Monday,42
26370,C620,1,6,15,Wednesday,1,7,3,Thursday,11
26371,C620,1,4,3,Monday,1,6,12,Wednesday,57
26372,C620,1,7,10,Thursday,1,9,19,Saturday,57
26373,C620,1,7,5,Thursday,1,10,7,Sunday,74
26374,C516,1,5,1,Tuesday,1,8,2,Friday,73
26375,C360,1,8,5,Friday,1,11,12,Monday,79
26376,C360,1,7,9,Thursday,1,10,14,Sunday,76
26377,C516,1,2,20,Saturday,1,5,8,Tuesday,59
26378,C516,1,5,5,Tuesday,1,7,10,Thursday,53
26380,C516,1,5,5,Tuesday,1,7,17,Thursday,60
26381,C516,1,4,3,Monday,1,6,18,Wednesday,63
26382,C360,1,7,13,Thursday,1,11,0,Monday,82
26383,C360,1,5,2,Tuesday,1,8,10,Friday,80
26384,C360,1,3,13,Sunday,1,7,0,Thursday,83
26385,C516,1,2,15,Saturday,1,5,8,Tuesday,65
26386,C360,1,3,4,Sunday,1,6,14,Wednesday,81
26387,C516,1,1,10,Friday,1,4,7,Monday,68
26388,C620,1,3,20,Sunday,1,6,8,Wednesday,59
26389,C360,1,1,6,Friday,1,4,18,Monday,83
26390,C360,1,4,15,Monday,1,7,19,Thursday,75
26391,C516,1,5,17,Tuesday,1,8,16,Friday,70
26392,C620,1,7,12,Thursday,1,10,9,Sunday,69
26393,C620,1,7,6,Thursday,1,9,20,Saturday,61
26394,C620,1,3,5,Sunday,1,5,20,Tuesday,63
26395,C360,1,7,17,Thursday,1,11,2,Monday,80
26396,C360,1,2,16,Saturday,1,6,0,Wednesday,80
26397,C360,1,2,12,Saturday,1,6,1,Wednesday,84
26398,C620,1,2,4,Saturday,1,4,21,Monday,64
26399,C516,1,2,14,Saturday,1,5,5,Tuesday,63
26400,C516,1,4,3,Monday,1,6,4,Wednesday,49
26401,C620,1,5,2,Tuesday,1,6,11,Wednesday,32
26402,C620,1,8,1,Friday,1,9,16,Saturday,39
26403,C516,1,3,15,Sunday,1,4,4,Monday,12
26405,C620,1,5,16,Tuesday,1,7,6,Thursday,38
26406,C620,1,2,0,Saturday,1,3,1,Sunday,24
26407,C620,1,7,15,Thursday,1,9,0,Saturday,32
26408,C620,1,5,5,Tuesday,1,6,14,Wednesday,33
26409,C620,1,7,1,Thursday,1,7,23,Thursday,21
26410,C620,1,5,23,Tuesday,1,7,6,Thursday,31
26411,C516,1,3,8,Sunday,1,3,17,Sunday,8
26412,C360,1,1,19,Friday,1,4,9,Monday,62
26413,C620,1,6,1,Wednesday,1,7,2,Thursday,25
26414,C360,1,3,4,Sunday,1,5,21,Tuesday,64
26416,C620,1,1,14,Friday,1,2,12,Saturday,21
26417,C620,1,2,4,Saturday,1,3,11,Sunday,31
26418,C516,1,5,14,Tuesday,1,6,1,Wednesday,10
26419,C620,1,3,18,Sunday,1,4,23,Monday,29
26420,C516,1,5,23,Tuesday,1,6,6,Wednesday,7
26421,C360,1,3,11,Sunday,1,5,14,Tuesday,51
26422,C516,1,2,19,Saturday,1,2,22,Saturday,2
26423,C516,1,6,3,Wednesday,1,6,11,Wednesday,8
26425,C516,1,6,6,Wednesday,1,6,22,Wednesday,15
26426,C620,1,8,7,Friday,1,9,13,Saturday,29
26427,C360,1,4,8,Monday,1,6,11,Wednesday,51
26428,C516,1,6,18,Wednesday,1,7,21,Thursday,26
26429,C360,1,6,9,Wednesday,1,8,11,Friday,49
26430,C360,1,2,18,Saturday,1,4,11,Monday,40
26432,C360,1,6,17,Wednesday,1,8,11,Friday,42
26433,C360,1,1,19,Friday,1,4,15,Monday,68
26434,C516,1,6,9,Wednesday,1,7,0,Thursday,14
26435,C360,1,6,21,Wednesday,1,9,6,Saturday,56
26436,C620,1,5,17,Tuesday,1,8,1,Friday,55
26437,C516,1,1,21,Friday,1,4,3,Monday,54
26438,C516,1,7,2,Thursday,1,8,21,Friday,43
26439,C516,1,7,10,Thursday,1,9,0,Saturday,38
26440,C360,1,7,8,Thursday,1,10,2,Sunday,66
26441,C516,1,5,18,Tuesday,1,7,12,Thursday,41
26443,C620,1,3,18,Sunday,1,5,22,Tuesday,51
26444,C360,1,3,18,Sunday,1,7,3,Thursday,81
26445,C620,1,4,3,Monday,1,6,14,Wednesday,59
26446,C516,1,1,16,Friday,1,3,4,Sunday,35
26447,C620,1,7,3,Thursday,1,9,10,Saturday,55
26448,C360,1,2,9,Saturday,1,4,17,Monday,55
26449,C360,1,7,18,Thursday,1,11,11,Monday,89
26450,C516,1,3,19,Sunday,1,6,2,Wednesday,55
26451,C620,1,6,16,Wednesday,1,8,17,Friday,48
26452,C620,1,7,9,Thursday,1,9,11,Saturday,49
26453,C360,1,7,22,Thursday,1,10,0,Sunday,50
26454,C360,1,3,2,Sunday,1,5,13,Tuesday,59
26456,C360,1,4,13,Monday,1,6,20,Wednesday,54
26457,C620,1,3,8,Sunday,1,5,6,Tuesday,45
26458,C360,1,6,1,Wednesday,1,8,14,Friday,61
26459,C516,1,1,22,Friday,1,4,0,Monday,50
26460,C360,1,5,19,Tuesday,1,8,10,Friday,63
26461,C620,1,8,4,Friday,1,10,14,Sunday,58
26462,C516,1,1,11,Friday,1,3,6,Sunday,42
26463,C516,1,3,13,Sunday,1,5,5,Tuesday,39
26464,C516,1,7,19,Thursday,1,9,8,Saturday,36
26465,C620,1,1,6,Friday,1,3,13,Sunday,55
26466,C620,1,8,1,Friday,1,10,18,Sunday,65
26467,C360,1,5,5,Tuesday,1,7,22,Thursday,64
26468,C620,1,8,9,Friday,1,11,6,Monday,69
26469,C360,1,2,5,Saturday,1,4,21,Monday,64
26470,C516,1,6,7,Wednesday,1,8,10,Friday,51
26471,C620,1,5,1,Tuesday,1,6,20,Wednesday,42
26472,C360,1,5,14,Tuesday,1,7,14,Thursday,47
26473,C516,1,6,1,Wednesday,1,7,19,Thursday,41
26474,C620,1,6,0,Wednesday,1,7,4,Thursday,28
26475,C360,1,6,18,Wednesday,1,8,19,Friday,49
26476,C516,1,7,3,Thursday,1,8,21,Friday,41
26477,C516,1,8,7,Friday,1,9,9,Saturday,26
26478,C516,1,6,4,Wednesday,1,7,7,Thursday,27
26480,C516,1,1,23,Friday,1,3,16,Sunday,41
26481,C360,1,7,6,Thursday,1,8,9,Friday,26
26482,C360,1,3,5,Sunday,1,5,6,Tuesday,48
26483,C620,1,1,7,Friday,1,2,10,Saturday,27
26484,C360,1,3,3,Sunday,1,4,15,Monday,35
26485,C620,1,1,14,Friday,1,2,19,Saturday,28
26486,C360,1,7,16,Thursday,1,9,4,Saturday,35
26487,C516,1,2,20,Saturday,1,4,6,Monday,34
26489,C516,1,4,3,Monday,1,5,17,Tuesday,37
26490,C360,1,4,17,Monday,1,6,3,Wednesday,34
26491,C360,1,2,5,Saturday,1,4,14,Monday,57
26492,C620,1,4,18,Monday,1,5,20,Tuesday,25
26493,C620,1,6,17,Wednesday,1,8,7,Friday,38
26494,C360,1,3,10,Sunday,1,5,13,Tuesday,50
26495,C360,1,6,5,Wednesday,1,7,10,Thursday,28
26496,C360,1,7,12,Thursday,1,9,12,Saturday,48
26498,C516,1,5,5,Tuesday,1,6,11,Wednesday,30
26499,C516,1,3,14,Sunday,1,5,3,Tuesday,36
26501,C516,1,7,1,Thursday,1,8,17,Friday,39
26502,C360,1,1,20,Friday,1,4,8,Monday,60
26503,C360,1,3,12,Sunday,1,5,2,Tuesday,37
26504,C360,1,7,21,Thursday,1,9,10,Saturday,36
26505,C620,1,4,8,Monday,1,5,16,Tuesday,31
26506,C516,1,8,5,Friday,1,9,22,Saturday,40
26507,C516,1,4,10,Monday,1,5,17,Tuesday,30
26508,C516,1,4,5,Monday,1,5,8,Tuesday,27
26511,C360,1,4,4,Monday,1,6,3,Wednesday,46
26512,C620,1,7,11,Thursday,1,9,5,Saturday,41
26514,C360,1,2,5,Saturday,1,4,13,Monday,55
26515,C516,1,5,15,Tuesday,1,6,17,Wednesday,25
26516,C620,1,5,16,Tuesday,1,7,2,Thursday,34
26517,C516,1,7,1,Thursday,1,8,23,Friday,46
26518,C516,1,2,15,Saturday,1,3,12,Sunday,20
26519,C360,1,6,16,Wednesday,1,8,16,Friday,48
26520,C360,1,1,3,Friday,1,3,16,Sunday,60
26521,C516,1,1,15,Friday,1,2,19,Saturday,27
26522,C516,1,2,4,Saturday,1,3,7,Sunday,26
26524,C360,1,7,13,Thursday,1,9,16,Saturday,50
26525,C620,1,4,9,Monday,1,6,2,Wednesday,41
26526,C360,1,6,14,Wednesday,1,8,7,Friday,41
26527,C360,1,3,19,Sunday,1,5,21,Tuesday,50
26528,C360,1,6,5,Wednesday,1,8,11,Friday,54
26529,C620,1,8,4,Friday,1,9,12,Saturday,32
26531,C360,1,7,18,Thursday,1,9,16,Saturday,46
26532,C620,1,3,2,Sunday,1,4,5,Monday,26
26534,C620,1,7,13,Thursday,1,8,6,Friday,17
26535,C620,1,1,13,Friday,1,2,12,Saturday,22
26536,C516,1,6,21,Wednesday,1,8,7,Friday,33
26537,C360,1,5,11,Tuesday,1,7,1,Thursday,38
26538,C360,1,7,1,Thursday,1,8,17,Friday,40
26539,C620,1,7,0,Thursday,1,7,11,Thursday,11
26540,C360,1,8,1,Friday,1,9,8,Saturday,31
26543,C360,1,2,10,Saturday,1,4,13,Monday,51
26544,C620,1,6,17,Wednesday,1,7,21,Thursday,28
26545,C360,1,3,7,Sunday,1,5,5,Tuesday,46
26546,C516,1,7,20,Thursday,1,9,0,Saturday,27
26547,C620,1,6,12,Wednesday,1,7,16,Thursday,27
26548,C516,1,1,7,Friday,1,2,17,Saturday,33
26549,C516,1,3,15,Sunday,1,4,22,Monday,31
26550,C360,1,7,22,Thursday,1,9,18,Saturday,43
26551,C516,1,7,3,Thursday,1,8,18,Friday,38
26552,C620,1,7,20,Thursday,1,9,5,Saturday,33
26553,C516,1,6,15,Wednesday,1,7,15,Thursday,23
26554,C516,1,3,19,Sunday,1,5,14,Tuesday,42
26555,C620,1,1,7,Friday,1,2,10,Saturday,27
26556,C360,1,6,14,Wednesday,1,8,8,Friday,41
26557,C360,1,4,22,Monday,1,6,12,Wednesday,38
26558,C360,1,5,11,Tuesday,1,6,20,Wednesday,33
26559,C620,1,3,14,Sunday,1,4,20,Monday,30
26560,C360,1,2,8,Saturday,1,4,2,Monday,42
26561,C620,1,2,20,Saturday,1,3,1,Sunday,5
26562,C620,1,5,14,Tuesday,1,6,19,Wednesday,29
26563,C620,1,5,18,Tuesday,1,6,7,Wednesday,12
26564,C360,1,4,10,Monday,1,6,18,Wednesday,55
26566,C360,1,7,15,Thursday,1,9,10,Saturday,42
26567,C516,1,2,4,Saturday,1,3,7,Sunday,26
26568,C360,1,4,13,Monday,1,6,4,Wednesday,39
26569,C516,1,4,4,Monday,1,5,14,Tuesday,34
26571,C516,1,4,20,Monday,1,7,3,Thursday,54
26572,C360,1,2,23,Saturday,1,5,0,Tuesday,49
26573,C516,1,7,15,Thursday,1,9,6,Saturday,39
26574,C516,1,3,0,Sunday,1,4,9,Monday,33
26575,C620,1,7,16,Thursday,1,9,12,Saturday,44
26576,C516,1,7,19,Thursday,1,9,13,Saturday,41
26577,C516,1,2,4,Saturday,1,4,0,Monday,43
26578,C516,1,4,15,Monday,1,6,5,Wednesday,38
26579,C360,1,3,9,Sunday,1,6,11,Wednesday,73
26580,C360,1,5,13,Tuesday,1,8,19,Friday,77
26581,C620,1,3,18,Sunday,1,5,22,Tuesday,52
26582,C620,1,7,20,Thursday,1,10,12,Sunday,64
26583,C516,1,3,8,Sunday,1,5,13,Tuesday,52
26584,C360,1,2,7,Saturday,1,5,7,Tuesday,72
26586,C360,1,2,8,Saturday,1,5,5,Tuesday,69
26587,C516,1,7,23,Thursday,1,10,1,Sunday,50
26588,C620,1,2,23,Saturday,1,5,7,Tuesday,55
26589,C360,1,1,1,Friday,1,3,21,Sunday,67
26590,C360,1,4,17,Monday,1,7,18,Thursday,72
26591,C360,1,4,6,Monday,1,7,1,Thursday,67
26592,C360,1,3,8,Sunday,1,6,3,Wednesday,66
26593,C516,1,7,1,Thursday,1,8,15,Friday,38
26594,C620,1,5,22,Tuesday,1,7,8,Thursday,34
26595,C620,1,6,6,Wednesday,1,7,21,Thursday,39
26596,C360,1,5,10,Tuesday,1,7,11,Thursday,48
26597,C516,1,1,23,Friday,1,3,6,Sunday,31
26598,C516,1,5,13,Tuesday,1,7,15,Thursday,49
26599,C360,1,4,17,Monday,1,6,13,Wednesday,43
26600,C620,1,7,6,Thursday,1,8,20,Friday,38
26601,C360,1,8,5,Friday,1,10,1,Sunday,43
26602,C516,1,7,3,Thursday,1,8,22,Friday,43
26603,C360,1,4,17,Monday,1,5,21,Tuesday,27
26604,C620,1,5,8,Tuesday,1,6,22,Wednesday,38
26606,C620,1,4,3,Monday,1,6,2,Wednesday,46
26607,C620,1,8,10,Friday,1,9,20,Saturday,34
26608,C516,1,6,4,Wednesday,1,7,12,Thursday,31
26609,C620,1,5,21,Tuesday,1,8,0,Friday,51
26611,C360,1,3,11,Sunday,1,5,11,Tuesday,48
26612,C360,1,3,2,Sunday,1,5,9,Tuesday,54
26613,C516,1,8,9,Friday,1,9,13,Saturday,28
26614,C516,1,2,9,Saturday,1,3,22,Sunday,37
26616,C620,1,7,1,Thursday,1,9,0,Saturday,47
26617,C516,1,7,8,Thursday,1,8,3,Friday,18
26618,C516,1,6,0,Wednesday,1,7,9,Thursday,33
26619,C620,1,5,16,Tuesday,1,7,10,Thursday,42
26620,C360,1,5,19,Tuesday,1,7,20,Thursday,49
26621,C360,1,3,12,Sunday,1,5,13,Tuesday,48
26622,C620,1,2,10,Saturday,1,4,5,Monday,42
26623,C360,1,5,19,Tuesday,1,7,20,Thursday,49
26624,C620,1,7,13,Thursday,1,9,12,Saturday,46
26625,C360,1,5,2,Tuesday,1,7,4,Thursday,50
26626,C516,1,1,1,Friday,1,1,23,Friday,21
26628,C620,1,8,6,Friday,1,9,22,Saturday,39
26629,C516,1,6,22,Wednesday,1,7,10,Thursday,11
26630,C620,1,4,19,Monday,1,5,21,Tuesday,25
26631,C516,1,2,20,Saturday,1,4,7,Monday,34
26632,C360,1,7,23,Thursday,1,9,19,Saturday,43
26633,C516,1,1,11,Friday,1,2,4,Saturday,16
26634,C360,1,5,22,Tuesday,1,7,12,Thursday,38
26635,C620,1,5,9,Tuesday,1,7,0,Thursday,38
26636,C516,1,7,15,Thursday,1,9,9,Saturday,42
26637,C620,1,1,7,Friday,1,2,15,Saturday,31
26638,C620,1,3,0,Sunday,1,4,14,Monday,37
26639,C516,1,3,8,Sunday,1,4,15,Monday,31
26640,C516,1,3,10,Sunday,1,4,15,Monday,29
26641,C620,1,1,2,Friday,1,2,12,Saturday,33
26642,C516,1,1,22,Friday,1,3,3,Sunday,28
26643,C516,1,7,13,Thursday,1,8,16,Friday,27
26645,C516,1,2,15,Saturday,1,4,5,Monday,37
26646,C516,1,4,7,Monday,1,5,7,Tuesday,24
26647,C516,1,6,9,Wednesday,1,7,12,Thursday,27
26648,C516,1,4,4,Monday,1,6,4,Wednesday,47
